question_id,image_id,question,gt_answer,gt_answer_normalized,answer_type,eval_mode,q_type,content_type,modality,location,base_type,pred_answer__original,pred_answer_normalized__original,is_correct_strict__original,is_correct_relaxed__original,pred_answer__black,pred_answer_normalized__black,is_correct_strict__black,is_correct_relaxed__black,pred_answer__lpf,pred_answer_normalized__lpf,is_correct_strict__lpf,is_correct_relaxed__lpf,pred_answer__hpf,pred_answer_normalized__hpf,is_correct_strict__hpf,is_correct_relaxed__hpf,pred_answer__patch_shuffle,pred_answer_normalized__patch_shuffle,is_correct_strict__patch_shuffle,is_correct_relaxed__patch_shuffle
11977,13,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
11980,130,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
11981,130,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Brain,brain,False,False
11987,135,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,CT,ct,False,False,MRI,mri,False,False
11988,135,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Skin,skin,False,False
11993,135,"Which organ is abnormal, heart or lung?",Heart,heart,closed,text_match,Abnormality,unknown,unknown,unknown,unknown,Heart,heart,True,True,Heart,heart,True,True,Lung,lung,False,False,Lung,lung,False,False,Lung,lung,False,False
11994,142,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
11995,142,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Skin,skin,False,False
11996,142,Are there abnormalities in this image?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12001,147,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12002,147,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Thorax,thorax,False,False,Head,head,False,False
12006,147,Where is/are the abnormality located?,Right Lung,right lung,open,text_match,Position,unknown,unknown,unknown,unknown,Right lung,right lung,True,True,Left lung,left lung,False,False,Right lung,right lung,True,True,Right shoulder,right shoulder,False,False,Left lung,left lung,False,False
12009,148,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12010,148,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12016,152,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,CT,ct,False,False,MRI,mri,False,False
12017,152,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12023,159,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12024,159,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Skin,skin,False,False
12031,160,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,CT,ct,False,False,MRI,mri,False,False
12032,160,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Skin,skin,False,False
12039,169,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12040,169,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12047,173,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,CT,ct,False,False,MRI,mri,False,False
12048,173,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Head,head,False,False,Eye,eye,False,False
12049,173,What is the largest organ in the picture?,Lung,lung,open,text_match,Size,unknown,unknown,unknown,unknown,Lung,lung,True,True,Skin,skin,False,False,Lung,lung,True,True,Liver,liver,False,False,Skin,skin,False,False
12056,18,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12059,18,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,No,no,False,False
12063,18,Does the liver look normal ?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,No.,no,False,False,Yes.,yes,True,True,No.,no,False,False
12065,18,Do the spleen look abnormal?,No,no,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False
12066,185,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12067,185,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Torso,torso,False,False,Head,head,False,False
12075,208,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12076,208,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12077,208,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Kidney,kidney,False,False,Skin,skin,False,False
12078,208,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12079,208,Does the picture contain kidney?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12081,208,Does the picture contain lung?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12088,208,What is the organ on the left side of this image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Kidney,kidney,False,False,Kidney,kidney,False,False,Kidney,kidney,False,False
12090,219,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12099,219,Does the picture contain heart?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No.,no,False,False
12106,224,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12107,224,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12108,224,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12109,224,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12111,224,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12117,224,What is the organ on the left side of this image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12120,234,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,MRI,mri,False,False,CT,ct,True,True,MRI,mri,False,False
12121,234,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12122,234,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12123,234,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12125,234,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12128,234,Where is/are the abnormality located?,Liver,liver,open,text_match,Position,unknown,unknown,unknown,unknown,Liver,liver,True,True,No,no,False,False,Liver,liver,True,True,Abdomen,abdomen,False,False,Head,head,False,False
12131,234,What is the organ on the left side of this image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12136,234,What is the organ on the top of the body in this image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Brain,brain,False,False,Liver,liver,True,True,Liver,liver,True,True,Brain,brain,False,False
12138,235,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,MRI,mri,False,False,CT,ct,True,True,MRI,mri,False,False
12139,235,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12140,235,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12141,235,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12143,235,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12145,235,Where is/are the abnormality located?,Liver,liver,open,text_match,Position,unknown,unknown,unknown,unknown,Liver,liver,True,True,No,no,False,False,Liver,liver,True,True,Abdomen,abdomen,False,False,Head,head,False,False
12152,235,What is the organ on the top of the body in this image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Brain,brain,False,False,Liver,liver,True,True,Liver,liver,True,True,Brain,brain,False,False
12155,24,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Head,head,False,False,Abdomen,abdomen,True,True,Head,head,False,False
12158,24,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12160,24,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12164,25,Does the picture contain liver?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No.,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False
12165,25,Does the picture contain kidney?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No.,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False
12169,25,What is the organ on the left side of this image?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lung,lung,True,True,Kidney,kidney,False,False,Lung,lung,True,True,Liver,liver,False,False,Yes.,yes,False,False
12170,250,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12171,250,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12174,250,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12177,250,Does the picture contain lung?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12178,250,Does the picture contain heart?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12184,250,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12190,252,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12191,252,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Brain,brain,False,False
12193,252,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12194,252,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12195,252,Does the picture contain kidney?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12196,252,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No.,no,False,False
12202,252,"Which is bigger in this image, kidney or spleen?",Spleen,spleen,closed,text_match,Size,unknown,unknown,unknown,unknown,Spleen,spleen,True,True,No,no,False,False,Spleen,spleen,True,True,Spleen,spleen,True,True,No,no,False,False
12203,252,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Kidney,kidney,False,False,Kidney,kidney,False,False
12207,253,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12208,253,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12210,253,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12211,253,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12214,253,Does the picture contain lung?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12217,253,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12221,264,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12222,264,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12225,264,Does the picture contain kidney?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12227,264,Does the picture contain lung?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12235,269,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12236,269,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12237,269,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12238,269,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12240,269,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12244,269,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12249,274,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12250,274,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12251,274,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12252,274,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12254,274,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12260,274,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12264,299,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12266,299,Which part do the organs in this image locate from the aspect of the whole body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Abdomen,abdomen,False,False,Chest,chest,True,True,Chest,chest,True,True,Abdomen,abdomen,False,False
12271,299,Is/Are there abnormalities in the patient's right lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12279,304,What imaging modality was used?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,Angiography,angiography,False,False,CT scan,ct scan,False,False
12289,304,What color does the left lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Black,black,True,True,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12296,311,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12300,311,Is this a study of the pelvic cavity?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,Yes.,yes,False,False,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12309,312,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12310,312,Is this a coronal section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12311,312,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Skin,skin,False,False
12316,312,Does the patient have any abnormalities?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False
12319,312,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,White,white,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
