question_id,image_id,question,gt_answer,gt_answer_normalized,answer_type,eval_mode,q_type,content_type,modality,location,base_type,pred_answer__original,pred_answer_normalized__original,is_correct_strict__original,is_correct_relaxed__original,pred_answer__black,pred_answer_normalized__black,is_correct_strict__black,is_correct_relaxed__black,pred_answer__lpf,pred_answer_normalized__lpf,is_correct_strict__lpf,is_correct_relaxed__lpf,pred_answer__hpf,pred_answer_normalized__hpf,is_correct_strict__hpf,is_correct_relaxed__hpf,pred_answer__patch_shuffle,pred_answer_normalized__patch_shuffle,is_correct_strict__patch_shuffle,is_correct_relaxed__patch_shuffle
12155,24,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Head,head,False,False,Abdomen,abdomen,True,True,Head,head,False,False
12161,25,What modality is used to take this image?,MRI,mri,open,text_match,Modality,unknown,unknown,unknown,unknown,MRI,mri,True,True,MRI,mri,True,True,CT,ct,False,False,MRI,mri,True,True,MRI,mri,True,True
12215,253,Does the picture contain heart?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,Yes.,yes,False,False,No,no,True,True,No.,no,True,True
12239,269,Does the picture contain kidney?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False,No.,no,True,True
12316,312,Does the patient have any abnormalities?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False
12357,329,Which lobe is abnormal in this image?,Left,left,open,text_match,Position,unknown,unknown,unknown,unknown,Left,left,True,True,Left lobe,left lobe,False,True,Right,right,False,False,Left,left,True,True,Left lobe,left lobe,False,True
12372,338,Where is the abnormality in this image?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,True,No,no,False,False,Right lung,right lung,False,False,Right lung,right lung,False,False,No,no,False,False
12421,357,Are there abnormalities in this image?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False
12431,361,Which part of the human body is the organ located in the image?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Brain,brain,False,False,Thorax,thorax,False,False,Thorax,thorax,False,False,Brain,brain,False,False
12439,361,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False,Gray,gray,False,False,Gray,gray,False,False
12476,375,Where does the picture show?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,No,no,False,False,Lungs,lungs,False,False,Chest,chest,True,True,Brain,brain,False,False
12534,401,"Which type of modality is shown about this image, MRI, CT or X-Ray?",CT,ct,closed,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,MRI,mri,False,False,CT,ct,True,True,MRI,mri,False,False
12541,401,Does the temporal lobe appear in this image?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False
12542,401,What color is the right temporal lobe in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,"The image provided does not contain any visible brain structures, including the right temporal l",the image provided does not contain any visible brain structures including the right temporal l,False,False,White,white,False,False,Gray,gray,True,True,Black,black,False,False
12555,405,Does the ears exist in this picture?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False
12557,405,What color is the ears in the picture?,White,white,open,text_match,Color,unknown,unknown,unknown,unknown,White,white,True,True,Black,black,False,False,Black,black,False,False,Gray,gray,False,False,Black,black,False,False
12571,407,What color does the brain stem show in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,Black,black,False,False,White,white,False,False,Gray,gray,True,True,White,white,False,False
12575,407,Which organs/organ in the picture belong to nervous system?,Brain,brain,open,text_match,KG,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,No,no,False,False,Brain,brain,True,True,No,no,False,False
12603,429,Which part of the body does this image belong to?,Neck,neck,open,text_match,Position,unknown,unknown,unknown,unknown,Neck,neck,True,True,Head,head,False,False,Thorax,thorax,False,False,Spine,spine,False,False,Head,head,False,False
12610,429,Which organs/organ in the picture belong to the digestive system?,Esophagus,esophagus,open,text_match,KG,unknown,unknown,unknown,unknown,Esophagus,esophagus,True,True,No,no,False,False,Yes,yes,False,False,Yes,yes,False,False,No,no,False,False
12669,473,"Which kind of weighting is this image generated with, t1 or t2?",T2,t2,closed,text_match,Modality,unknown,unknown,unknown,unknown,T2,t2,True,True,T1,t1,False,False,T1,t1,False,False,T1,t1,False,False,T1,t1,False,False
12694,49,Which part of the body does this image belong to?,Brain,brain,open,text_match,Position,unknown,unknown,unknown,unknown,Brain,brain,True,True,Head,head,False,False,Head,head,False,False,Brain,brain,True,True,Head,head,False,False
12708,495,Is/Are there abnormalities in the patient's left brain lobe?,No,no,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False
12748,525,Is this an MRI image with T2 weighted?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,No.,no,False,False,Yes.,yes,True,True,No.,no,False,False
12766,53,What is the mr weighting in this image?,T2,t2,open,text_match,Modality,unknown,unknown,unknown,unknown,T2-weighted,t2weighted,False,True,T1,t1,False,False,Diffusion-weighted imaging (DWI),diffusionweighted imaging dwi,False,False,T2-weighted,t2weighted,False,True,T2-weighted,t2weighted,False,True
12798,543,"Which is smaller in this image,liver or lung?",Lung,lung,closed,text_match,Size,unknown,unknown,unknown,unknown,Lung,lung,True,True,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False
12811,548,Which organs/organ in the picture belong to the urinary system?,Kidney,kidney,open,text_match,KG,unknown,unknown,unknown,unknown,Kidney,kidney,True,True,Kidney,kidney,True,True,No,no,False,False,Kidney,kidney,True,True,No,no,False,False
12826,557,What color does the left kidney show in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,Black,black,False,False,White,white,False,False,Gray,gray,True,True,Black,black,False,False
12870,58,What is the mr weighting in this image?,T2,t2,open,text_match,Modality,unknown,unknown,unknown,unknown,T2-weighted,t2weighted,False,True,T1,t1,False,False,Diffusion-weighted imaging (DWI),diffusionweighted imaging dwi,False,False,T1-weighted,t1weighted,False,False,T2-weighted,t2weighted,False,True
12889,586,What is the leftmost organ in this image?,Right Lung,right lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lung,lung,False,True,Liver,liver,False,False,Heart,heart,False,False,Liver,liver,False,False,No,no,False,False
12890,586,Does the picture contain spinal cord?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No.,no,False,False
12903,604,Does the parotid appear in the image?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False
12911,605,Which part do the organs in this image locate from the aspect of the whole body?,Pelvic Cavity,pelvic cavity,open,text_match,Position,unknown,unknown,unknown,unknown,Pelvic,pelvic,False,True,Abdomen,abdomen,False,False,Abdomen,abdomen,False,False,Abdomen,abdomen,False,False,Abdomen,abdomen,False,False
12916,605,What is the largest organ in the picture?,Bladder,bladder,open,text_match,Size,unknown,unknown,unknown,unknown,Bladder,bladder,True,True,Skin,skin,False,False,Liver,liver,False,False,Skin,skin,False,False,Skin,skin,False,False
12919,605,Does the picture contain the organ which has the effect of excreting feces?,Yes,yes,closed,yes_no,KG,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False
12926,628,How was this image taken?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT scan,ct scan,False,True,No,no,False,False,MRI,mri,False,False,CT scan,ct scan,False,True,Yes.,yes,False,False
12947,71,What is the mr weighting in this image?,T2,t2,open,text_match,Modality,unknown,unknown,unknown,unknown,T2-weighted,t2weighted,False,True,T1,t1,False,False,Diffusion-weighted imaging (DWI),diffusionweighted imaging dwi,False,False,T2-weighted,t2weighted,False,True,T2-weighted,t2weighted,False,True
12960,77,Is the brain healthy?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,No.,no,False,False
